Bid,Bid_Quantity,Ask,Ask_Quantity
670000.0,2.0,684500.0,2.0
667500.0,1.0,686000.0,2.0
TimeStamp,2014-01-09D08:45:33.512576200
672500.0,20.0,683000.0,2.0
670000.0,2.0,684500.0,2.0
667500.0,1.0,686000.0,2.0
TimeStamp,2014-01-09D08:45:35.930543600
672500.0,20.0,683000.0,2.0
670000.0,2.0,684500.0,2.0
667500.0,1.0,686000.0,2.0
TimeStamp,2014-01-09D08:45:37.817528200
672500.0,20.0,683000.0,2.0
670000.0,2.0,684500.0,2.0
667500.0,1.0,686000.0,2.0
TimeStamp,2014-01-09D08:45:38.809516200
672500.0,20.0,683000.0,2.0
670000.0,2.0,684500.0,2.0
667500.0,1.0,686000.0,2.0
TimeStamp,2014-01-09D08:45:43.485456200
672500.0,20.0,683000.0,2.0
670000.0,2.0,684500.0,2.0
667500.0,1.0,686000.0,2.0
TimeStamp,2014-01-09D08:45:44.683444200
672500.0,20.0,683000.0,2.0
670000.0,2.0,684500.0,2.0
667500.0,1.0,686000.0,2.0
TimeStamp,2014-01-09D08:45:45.829432200
672500.0,20.0,683000.0,2.0
670000.0,2.0,684500.0,2.0
667500.0,1.0,686000.0,2.0
TimeStamp,2014-01-09D08:45:52.345348200
672500.0,20.0,683000.0,2.0
670000.0,2.0,684500.0,2.0
667500.0,1.0,686000.0,2.0
TimeStamp,2014-01-09D08:45:54.733324200
672500.0,20.0,683000.0,2.0
670000.0,2.0,684500.0,2.0
667500.0,1.0,686000.0,2.0
TimeStamp,2014-01-09D08:45:56.326300200
672500.0,20.0,683000.0,2.0
670000.0,2.0,684500.0,2.0
667500.0,1.0,686000.0,2.0
TimeStamp,2014-01-09D08:45:57.551288200
672500.0,20.0,683000.0,2.0
670000.0,2.0,684500.0,2.0
667500.0,1.0,686000.0,2.0
TimeStamp,2014-01-09D08:45:57.830288200
672500.0,20.0,683000.0,2.0
670000.0,2.0,684500.0,2.0
667500.0,1.0,686000.0,2.0
TimeStamp,2014-01-09D08:45:58.319276200
672500.0,20.0,683000.0,2.0
670000.0,2.0,684500.0,2.0
667500.0,1.0,686000.0,2.0
TimeStamp,2014-01-09D08:46:00.024252200
672500.0,20.0,683000.0,2.0
670000.0,2.0,684500.0,2.0
667500.0,1.0,686000.0,2.0
TimeStamp,2014-01-09D08:46:00.027252200
672500.0,20.0,683000.0,2.0
670500.0,20.0,684500.0,2.0
670000.0,2.0,686000.0,2.0
TimeStamp,2014-01-09D08:46:00.034252200
672500.0,20.0,679500.0,20.0
670500.0,20.0,680000.0,20.0
670000.0,2.0,683000.0,2.0
TimeStamp,2014-01-09D08:46:00.037252200
672500.0,20.0,677500.0,5.0
670500.0,20.0,679500.0,20.0
670000.0,2.0,680000.0,20.0
TimeStamp,2014-01-09D08:46:00.044252200
673500.0,65.0,677500.0,5.0
672500.0,20.0,679500.0,20.0
670500.0,20.0,680000.0,20.0
TimeStamp,2014-01-09D08:46:00.048252200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679500.0,20.0
672500.0,20.0,680000.0,20.0
TimeStamp,2014-01-09D08:46:00.073252200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,152.0,679500.0,20.0
TimeStamp,2014-01-09D08:46:00.077252200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,152.0,679500.0,20.0
TimeStamp,2014-01-09D08:46:00.079252200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,152.0,679500.0,20.0
TimeStamp,2014-01-09D08:46:00.081252200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,152.0,679500.0,20.0
TimeStamp,2014-01-09D08:46:00.082252200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,152.0,679500.0,20.0
TimeStamp,2014-01-09D08:46:00.085252200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,152.0,679500.0,20.0
TimeStamp,2014-01-09D08:46:00.088252200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,152.0,679500.0,20.0
TimeStamp,2014-01-09D08:46:00.091252200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,152.0,679500.0,20.0
TimeStamp,2014-01-09D08:46:00.092252200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,152.0,679500.0,20.0
TimeStamp,2014-01-09D08:46:00.094252200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,152.0,679500.0,20.0
TimeStamp,2014-01-09D08:46:01.028240200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,152.0,679500.0,20.0
TimeStamp,2014-01-09D08:46:01.032240200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,152.0,679500.0,20.0
TimeStamp,2014-01-09D08:46:01.038240200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,152.0,679500.0,20.0
TimeStamp,2014-01-09D08:46:01.044240200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,167.0,679500.0,20.0
TimeStamp,2014-01-09D08:46:01.045240200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,167.0,679500.0,20.0
TimeStamp,2014-01-09D08:46:01.048240200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,167.0,679500.0,20.0
TimeStamp,2014-01-09D08:46:01.056240200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,167.0,679500.0,20.0
TimeStamp,2014-01-09D08:46:01.061240200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,167.0,679500.0,20.0
TimeStamp,2014-01-09D08:46:01.064240200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,167.0,679500.0,20.0
TimeStamp,2014-01-09D08:46:01.078240200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,167.0,679500.0,60.0
TimeStamp,2014-01-09D08:46:01.081240200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,167.0,679500.0,89.0
TimeStamp,2014-01-09D08:46:01.082240200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,167.0,679500.0,89.0
TimeStamp,2014-01-09D08:46:01.084240200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,167.0,679500.0,89.0
TimeStamp,2014-01-09D08:46:02.067228200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,167.0,679500.0,89.0
TimeStamp,2014-01-09D08:46:02.094228200
673500.0,65.0,677500.0,5.0
673000.0,65.0,679000.0,1.0
672500.0,167.0,679500.0,89.0
TimeStamp,2014-01-09D08:46:04.994195000
675000.0,15.0,677500.0,5.0
673500.0,65.0,679000.0,1.0
673000.0,65.0,679500.0,89.0
TimeStamp,2014-01-09D08:46:06.206180200
675000.0,15.0,677500.0,5.0
674500.0,15.0,679000.0,1.0
673500.0,65.0,679500.0,89.0
TimeStamp,2014-01-09D08:46:06.584180200
675000.0,15.0,677500.0,5.0
674500.0,15.0,679000.0,1.0
673500.0,65.0,679500.0,89.0
TimeStamp,2014-01-09D08:46:11.047120200
675500.0,15.0,677500.0,5.0
675000.0,15.0,679000.0,1.0
674500.0,15.0,679500.0,89.0
TimeStamp,2014-01-09D08:46:12.887108200
675500.0,15.0,677500.0,5.0
675000.0,15.0,678500.0,5.0
674500.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:46:13.454096200
675500.0,15.0,677500.0,5.0
675000.0,15.0,678500.0,5.0
674500.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:46:13.739096200
675500.0,15.0,677500.0,5.0
675000.0,15.0,678500.0,5.0
674500.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:46:16.389060200
675500.0,15.0,677500.0,5.0
675000.0,15.0,678500.0,5.0
674500.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:46:18.451036200
675500.0,15.0,677500.0,5.0
675000.0,15.0,678500.0,5.0
674500.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:46:23.464976200
675500.0,15.0,677500.0,5.0
675000.0,15.0,678500.0,5.0
674500.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:46:24.738964200
675500.0,15.0,677500.0,5.0
675000.0,15.0,678500.0,5.0
674500.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:46:28.559916200
675500.0,15.0,677500.0,5.0
675000.0,15.0,678500.0,5.0
674500.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:46:30.766892200
676000.0,40.0,677500.0,5.0
675500.0,15.0,678500.0,5.0
675000.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:46:37.523808200
676000.0,40.0,677500.0,5.0
675500.0,15.0,678500.0,5.0
675000.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:46:39.117784200
676000.0,40.0,677500.0,5.0
675500.0,15.0,678500.0,5.0
675000.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:46:39.508784200
676000.0,40.0,677500.0,5.0
675500.0,15.0,678500.0,5.0
675000.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:46:44.064727700
676000.0,40.0,677500.0,5.0
675500.0,15.0,678500.0,5.0
675000.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:46:46.042706300
676000.0,40.0,677500.0,5.0
675500.0,15.0,678500.0,5.0
675000.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:46:47.546688200
676000.0,40.0,677500.0,5.0
675500.0,15.0,678500.0,5.0
675000.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:46:49.089666200
676000.0,40.0,677500.0,5.0
675500.0,15.0,678500.0,5.0
675000.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:46:50.239652200
676000.0,40.0,677500.0,5.0
675500.0,15.0,678500.0,5.0
675000.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:46:53.946616200
676000.0,40.0,677500.0,5.0
675500.0,15.0,678500.0,5.0
675000.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:46:59.837544200
676000.0,40.0,677500.0,5.0
675500.0,15.0,678500.0,5.0
675000.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:47:00.777532200
676000.0,40.0,677500.0,5.0
675500.0,15.0,678500.0,5.0
675000.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:47:08.228436200
676000.0,40.0,677500.0,5.0
675500.0,15.0,678500.0,5.0
675000.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:47:15.367352200
676000.0,40.0,677500.0,5.0
675500.0,15.0,678500.0,5.0
675000.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:47:21.010292200
676000.0,40.0,677500.0,5.0
675500.0,15.0,678500.0,5.0
675000.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:47:22.007280200
676000.0,40.0,677500.0,5.0
675500.0,15.0,678500.0,5.0
675000.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:47:22.666268200
676000.0,40.0,677500.0,5.0
675500.0,15.0,678500.0,5.0
675000.0,15.0,679000.0,1.0
TimeStamp,2014-01-09D08:47:26.024232200
676000.0,40.0,677500.0,5.0
675500.0,15.0,678500.0,5.0
675000.0,15.0,679000.0,16.0
TimeStamp,2014-01-09D08:47:26.486220200
676000.0,40.0,677500.0,5.0
675500.0,15.0,678500.0,20.0
675000.0,15.0,679000.0,16.0
TimeStamp,2014-01-09D08:47:27.175209300
676000.0,40.0,677500.0,20.0
675500.0,15.0,678500.0,20.0
675000.0,15.0,679000.0,16.0
TimeStamp,2014-01-09D08:47:28.211196200
676000.0,40.0,677500.0,20.0
675500.0,15.0,678500.0,35.0
675000.0,15.0,679000.0,16.0
TimeStamp,2014-01-09D08:47:28.870196200
676000.0,40.0,677500.0,20.0
675500.0,15.0,678000.0,15.0
675000.0,15.0,678500.0,35.0
TimeStamp,2014-01-09D08:47:33.422136200
676000.0,40.0,677500.0,20.0
675500.0,15.0,678000.0,15.0
675000.0,15.0,678500.0,35.0
TimeStamp,2014-01-09D08:47:34.769124200
676000.0,40.0,677500.0,20.0
675500.0,15.0,678000.0,15.0
675000.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:47:39.646064200
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:47:49.178949300
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:47:52.968908200
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:47:59.680824200
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:48:05.024764200
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:48:06.491740200
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:48:06.999740200
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:48:07.669728200
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:48:07.939728200
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:48:08.305716200
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:48:09.191712000
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:48:15.058644200
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:48:15.526632200
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:48:15.737632200
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:48:16.383620200
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:48:17.208615900
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:48:17.825608200
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:48:24.134536200
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:48:29.775464200
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:48:32.215438300
676500.0,10.0,677500.0,20.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:48:36.997380200
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:48:41.632320200
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:48:43.868296200
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:49:14.475924200
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,15.0
675500.0,15.0,678500.0,20.0
TimeStamp,2014-01-09D08:49:30.376737700
676500.0,10.0,677000.0,3.0
676000.0,40.0,677500.0,35.0
675500.0,15.0,678000.0,15.0
TimeStamp,2014-01-09D08:49:47.554528200
676500.0,10.0,677000.0,3.0
676000.0,40.0,677500.0,35.0
675500.0,15.0,678000.0,16.0
TimeStamp,2014-01-09D08:49:57.016420200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,16.0
TimeStamp,2014-01-09D08:49:57.654408200
676500.0,10.0,677000.0,3.0
676000.0,40.0,677500.0,35.0
675500.0,15.0,678000.0,16.0
TimeStamp,2014-01-09D08:50:02.648348200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,16.0
TimeStamp,2014-01-09D08:50:20.866132200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,16.0
TimeStamp,2014-01-09D08:50:33.402988200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,16.0
TimeStamp,2014-01-09D08:50:41.321892200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,16.0
TimeStamp,2014-01-09D08:50:59.835664200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,16.0
TimeStamp,2014-01-09D08:51:00.355664200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,16.0
TimeStamp,2014-01-09D08:51:00.955652200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,16.0
TimeStamp,2014-01-09D08:51:01.669640200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,16.0
TimeStamp,2014-01-09D08:51:02.326640200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,16.0
TimeStamp,2014-01-09D08:51:04.771604200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,16.0
TimeStamp,2014-01-09D08:51:06.280592200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,16.0
TimeStamp,2014-01-09D08:52:25.574644200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,16.0
TimeStamp,2014-01-09D08:52:26.516632200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,16.0
TimeStamp,2014-01-09D08:52:49.669356200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,16.0
TimeStamp,2014-01-09D08:53:06.418152200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,16.0
TimeStamp,2014-01-09D08:53:08.757127400
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,16.0
TimeStamp,2014-01-09D08:53:13.934056200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,21.0
TimeStamp,2014-01-09D08:53:19.932984200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,21.0
TimeStamp,2014-01-09D08:53:20.414984200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,21.0
TimeStamp,2014-01-09D08:53:20.701984200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,35.0
676000.0,40.0,678000.0,21.0
TimeStamp,2014-01-09D08:53:23.371948200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,40.0
676000.0,40.0,678000.0,21.0
TimeStamp,2014-01-09D08:53:31.255852200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,40.0
676000.0,40.0,678000.0,21.0
TimeStamp,2014-01-09D08:53:33.700828200
677000.0,5.0,677000.0,3.0
676500.0,10.0,677500.0,40.0
676000.0,40.0,678000.0,21.0
TimeStamp,2014-01-09D08:53:44.219696200
677500.0,10.0,677000.0,3.0
677000.0,5.0,677500.0,40.0
676500.0,10.0,678000.0,21.0
TimeStamp,2014-01-09D08:53:44.219696200
677500.0,10.0,677500.0,43.0
677000.0,5.0,678000.0,21.0
676500.0,10.0,678500.0,26.0
TimeStamp,2014-01-09D08:53:49.117636200
677500.0,15.0,677500.0,43.0
677000.0,5.0,678000.0,21.0
676500.0,10.0,678500.0,26.0
TimeStamp,2014-01-09D08:53:52.493600200
677500.0,15.0,677500.0,43.0
676500.0,10.0,678000.0,21.0
676000.0,40.0,678500.0,26.0
TimeStamp,2014-01-09D08:53:57.494540200
677500.0,15.0,677500.0,48.0
676500.0,10.0,678000.0,21.0
676000.0,40.0,678500.0,26.0
TimeStamp,2014-01-09D08:54:25.181204200
677500.0,15.0,677500.0,43.0
676500.0,10.0,678000.0,21.0
676000.0,40.0,678500.0,26.0
TimeStamp,2014-01-09D08:54:26.367192200
677500.0,15.0,677500.0,43.0
676500.0,10.0,678000.0,16.0
676000.0,40.0,678500.0,26.0
TimeStamp,2014-01-09D08:54:41.369012200
677500.0,15.0,677500.0,43.0
676500.0,10.0,678000.0,21.0
676000.0,40.0,678500.0,26.0
TimeStamp,2014-01-09D08:54:42.223000200
677500.0,15.0,677500.0,48.0
676500.0,10.0,678000.0,21.0
676000.0,40.0,678500.0,26.0
TimeStamp,2014-01-09D08:54:52.682880200
677500.0,15.0,677500.0,53.0
676500.0,10.0,678000.0,21.0
676000.0,40.0,678500.0,26.0
TimeStamp,2014-01-09D08:54:55.558844200
677500.0,15.0,677500.0,58.0
676500.0,10.0,678000.0,21.0
676000.0,40.0,678500.0,26.0
TimeStamp,2014-01-09D08:55:00.043788800
677500.0,15.0,677500.0,58.0
676500.0,10.0,678000.0,21.0
676000.0,40.0,678500.0,26.0
TimeStamp,2014-01-09D08:55:17.751580200
677000.0,15.0,677000.0,18.0
676500.0,10.0,677500.0,45.0
676000.0,40.0,678000.0,21.0
TimeStamp,2014-01-09D08:55:33.521388200
677000.0,15.0,677000.0,18.0
676500.0,10.0,677500.0,45.0
676000.0,40.0,678000.0,21.0
TimeStamp,2014-01-09D08:55:45.431244200
677000.0,15.0,677000.0,18.0
676500.0,10.0,677500.0,45.0
676000.0,40.0,678000.0,21.0
TimeStamp,2014-01-09D08:55:55.900124200
677000.0,15.0,677000.0,18.0
676500.0,10.0,677500.0,45.0
676000.0,40.0,678000.0,21.0
TimeStamp,2014-01-09D08:56:11.657932200
677000.0,15.0,677000.0,18.0
676500.0,10.0,677500.0,45.0
676000.0,40.0,678000.0,21.0
TimeStamp,2014-01-09D08:57:19.085128200
677000.0,15.0,677000.0,18.0
676500.0,10.0,677500.0,45.0
676000.0,40.0,678000.0,21.0
TimeStamp,2014-01-09D08:58:19.487396300
677000.0,15.0,677000.0,18.0
676500.0,10.0,677500.0,45.0
676000.0,40.0,678000.0,31.0
TimeStamp,2014-01-09D08:58:34.238228200
677000.0,15.0,677000.0,23.0
676500.0,10.0,677500.0,45.0
676000.0,40.0,678000.0,31.0
TimeStamp,2014-01-09D08:58:36.252204200
677000.0,15.0,677000.0,23.0
676500.0,10.0,677500.0,45.0
676000.0,40.0,678000.0,31.0
TimeStamp,2014-01-09D08:58:45.660084200
677000.0,15.0,677000.0,23.0
676500.0,10.0,677500.0,45.0
676000.0,40.0,678000.0,31.0
TimeStamp,2014-01-09D08:58:45.897084200
677000.0,15.0,677000.0,23.0
676500.0,10.0,677500.0,45.0
676000.0,40.0,678000.0,31.0
TimeStamp,2014-01-09D08:58:46.212084200
677000.0,15.0,677000.0,23.0
676500.0,10.0,677500.0,45.0
676000.0,40.0,678000.0,31.0
TimeStamp,2014-01-09D08:58:46.770072200
677000.0,15.0,677000.0,23.0
676500.0,10.0,677500.0,45.0
676000.0,40.0,678000.0,31.0
TimeStamp,2014-01-09D08:58:47.942060200
677000.0,15.0,677000.0,23.0
676500.0,10.0,677500.0,45.0
676000.0,40.0,678000.0,31.0
TimeStamp,2014-01-09D08:58:48.277060200
677000.0,15.0,677000.0,24.0
676500.0,10.0,677500.0,45.0
676000.0,40.0,678000.0,31.0
TimeStamp,2014-01-09D08:58:53.555988200
677000.0,15.0,677000.0,24.0
676500.0,10.0,677500.0,45.0
676000.0,40.0,678000.0,31.0
TimeStamp,2014-01-09D08:58:55.269976200
677000.0,15.0,677000.0,24.0
676500.0,10.0,677500.0,45.0
676000.0,40.0,678000.0,31.0
TimeStamp,2014-01-09D08:59:06.051844200
677000.0,15.0,677000.0,24.0
676500.0,10.0,677500.0,45.0
676000.0,40.0,678000.0,31.0
TimeStamp,2014-01-09D08:59:06.345844200
677000.0,15.0,677000.0,24.0
676500.0,10.0,677500.0,45.0
