Bid,Bid_Quantity,Ask,Ask_Quantity
630000.0,1.0,630000.0,14.0
628000.0,11.0,630500.0,20.0
627500.0,11.0,631000.0,3.0
TimeStamp,2014-03-21D08:51:50.992826700
630000.0,1.0,630000.0,14.0
628000.0,11.0,630500.0,20.0
627500.0,11.0,631000.0,3.0
TimeStamp,2014-03-21D08:52:05.648686700
630000.0,1.0,630000.0,14.0
628000.0,11.0,630500.0,20.0
627500.0,12.0,631000.0,3.0
TimeStamp,2014-03-21D08:52:06.330676700
629500.0,1.0,629500.0,1.0
628000.0,11.0,630000.0,14.0
627500.0,12.0,630500.0,20.0
TimeStamp,2014-03-21D08:52:06.374676700
629500.0,1.0,629500.0,1.0
628000.0,11.0,630000.0,14.0
627500.0,12.0,630500.0,20.0
TimeStamp,2014-03-21D08:52:06.375676700
629500.0,1.0,629500.0,1.0
628000.0,11.0,630000.0,14.0
627500.0,12.0,630500.0,20.0
TimeStamp,2014-03-21D08:52:06.412676700
629500.0,1.0,629500.0,1.0
628000.0,11.0,630000.0,14.0
627500.0,12.0,630500.0,20.0
TimeStamp,2014-03-21D08:52:06.423676700
629500.0,1.0,629500.0,1.0
628000.0,11.0,630000.0,14.0
627500.0,12.0,630500.0,20.0
TimeStamp,2014-03-21D08:52:06.588676700
629500.0,1.0,629500.0,1.0
628000.0,11.0,630000.0,15.0
627500.0,12.0,630500.0,20.0
TimeStamp,2014-03-21D08:52:06.834666700
629500.0,1.0,629500.0,1.0
628000.0,11.0,630000.0,15.0
627500.0,12.0,630500.0,21.0
TimeStamp,2014-03-21D08:52:07.087666700
629500.0,1.0,629500.0,1.0
628000.0,11.0,630000.0,15.0
627500.0,12.0,630500.0,21.0
TimeStamp,2014-03-21D08:52:07.338666700
629500.0,1.0,629500.0,1.0
628000.0,11.0,630000.0,15.0
627500.0,12.0,630500.0,21.0
TimeStamp,2014-03-21D08:52:07.665666700
629500.0,1.0,629500.0,1.0
628000.0,11.0,630000.0,15.0
627500.0,12.0,630500.0,21.0
TimeStamp,2014-03-21D08:52:08.006656700
629500.0,1.0,629500.0,1.0
628000.0,11.0,630000.0,15.0
627500.0,12.0,630500.0,21.0
TimeStamp,2014-03-21D08:52:09.151646700
629500.0,1.0,629500.0,1.0
628000.0,11.0,630000.0,15.0
627500.0,12.0,630500.0,21.0
TimeStamp,2014-03-21D08:52:10.035636700
630000.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,21.0
627500.0,12.0,631000.0,4.0
TimeStamp,2014-03-21D08:52:10.079636700
630000.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,21.0
627500.0,12.0,631000.0,4.0
TimeStamp,2014-03-21D08:52:10.118636700
630000.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,21.0
627500.0,12.0,631000.0,4.0
TimeStamp,2014-03-21D08:52:15.611586700
630000.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,21.0
627500.0,12.0,631000.0,4.0
TimeStamp,2014-03-21D08:52:16.579576700
629500.0,1.0,629500.0,4.0
628000.0,11.0,630000.0,15.0
627500.0,12.0,630500.0,17.0
TimeStamp,2014-03-21D08:52:17.392566700
629500.0,1.0,629500.0,4.0
628000.0,11.0,630000.0,15.0
627500.0,12.0,630500.0,17.0
TimeStamp,2014-03-21D08:52:25.239486700
629500.0,1.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:52:26.571476700
629500.0,1.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:52:35.717386700
629500.0,1.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:52:35.931376700
629500.0,1.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:52:39.207346700
629500.0,1.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:52:46.919266700
629500.0,1.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:52:48.693256700
629500.0,1.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:52:56.738176700
629500.0,1.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:52:58.641156700
629500.0,1.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:53:07.330066700
629500.0,1.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:53:12.961006700
629500.0,1.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:53:15.728986700
629500.0,1.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:53:22.593916700
629500.0,1.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:53:40.077736700
629500.0,15.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:53:43.736706700
629500.0,15.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:53:44.401696700
629500.0,15.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:53:51.691626700
629500.0,15.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:53:52.108616700
629500.0,15.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:53:59.793546700
629500.0,15.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:54:02.818516700
629500.0,15.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:54:07.410466700
629500.0,15.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:54:15.570386700
629500.0,15.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:54:15.721386700
629500.0,15.0,629500.0,4.0
628500.0,1.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:54:28.431256700
629500.0,15.0,629500.0,4.0
628500.0,3.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:54:46.031083300
629500.0,16.0,629500.0,4.0
628500.0,4.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:54:48.851056700
629500.0,16.0,629500.0,4.0
628500.0,4.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:55:22.382716700
629500.0,16.0,629500.0,4.0
628500.0,4.0,630000.0,15.0
628000.0,11.0,630500.0,17.0
TimeStamp,2014-03-21D08:55:36.261576700
629500.0,16.0,629500.0,4.0
628500.0,4.0,630000.0,15.0
628000.0,12.0,630500.0,17.0
TimeStamp,2014-03-21D08:55:48.755456700
629500.0,16.0,629500.0,4.0
628500.0,4.0,630000.0,15.0
628000.0,12.0,630500.0,17.0
TimeStamp,2014-03-21D08:56:32.190026700
629500.0,16.0,629500.0,4.0
628500.0,4.0,630000.0,15.0
628000.0,43.0,630500.0,17.0
TimeStamp,2014-03-21D08:56:44.175906700
629500.0,16.0,629500.0,4.0
628500.0,4.0,630000.0,15.0
628000.0,43.0,630500.0,17.0
TimeStamp,2014-03-21D08:56:45.245895600
629500.0,16.0,629500.0,4.0
628500.0,4.0,630000.0,15.0
628000.0,43.0,630500.0,17.0
TimeStamp,2014-03-21D08:57:05.304693700
629500.0,16.0,629500.0,4.0
628500.0,3.0,630000.0,15.0
628000.0,43.0,630500.0,17.0
TimeStamp,2014-03-21D08:57:17.861566700
629500.0,16.0,629500.0,4.0
628500.0,3.0,630000.0,15.0
628000.0,43.0,630500.0,17.0
TimeStamp,2014-03-21D08:57:18.584556700
629500.0,16.0,629500.0,4.0
628500.0,3.0,630000.0,15.0
628000.0,43.0,630500.0,17.0
TimeStamp,2014-03-21D08:57:29.719446700
629500.0,16.0,629500.0,4.0
628500.0,3.0,630000.0,15.0
628000.0,43.0,630500.0,17.0
TimeStamp,2014-03-21D08:57:38.660356700
629500.0,16.0,629500.0,4.0
628500.0,3.0,630000.0,15.0
628000.0,43.0,630500.0,17.0
TimeStamp,2014-03-21D08:57:40.259346700
629500.0,16.0,629500.0,4.0
628500.0,3.0,630000.0,15.0
628000.0,43.0,630500.0,17.0
TimeStamp,2014-03-21D08:57:45.483286700
629500.0,16.0,629500.0,4.0
628500.0,3.0,630000.0,15.0
628000.0,43.0,630500.0,17.0
TimeStamp,2014-03-21D08:57:47.260276700
629500.0,16.0,629500.0,4.0
628500.0,3.0,630000.0,15.0
628000.0,43.0,630500.0,17.0
TimeStamp,2014-03-21D08:57:48.219266700
629500.0,16.0,629500.0,4.0
628500.0,3.0,630000.0,15.0
628000.0,43.0,630500.0,17.0
TimeStamp,2014-03-21D08:57:50.623236700
629500.0,16.0,629500.0,7.0
628500.0,3.0,630000.0,15.0
628000.0,43.0,630500.0,17.0
TimeStamp,2014-03-21D08:58:01.406134700
629500.0,16.0,629500.0,7.0
628500.0,3.0,630000.0,15.0
628000.0,123.0,630500.0,17.0
TimeStamp,2014-03-21D08:58:02.834116700
629500.0,16.0,629500.0,7.0
628500.0,3.0,630000.0,15.0
628000.0,123.0,630500.0,17.0
TimeStamp,2014-03-21D08:58:06.198086700
629500.0,16.0,629500.0,7.0
628500.0,3.0,630000.0,15.0
628000.0,123.0,630500.0,17.0
TimeStamp,2014-03-21D08:58:09.236056700
629500.0,16.0,629500.0,7.0
628500.0,3.0,630000.0,15.0
628000.0,123.0,630500.0,17.0
TimeStamp,2014-03-21D08:58:12.143026400
629500.0,16.0,629500.0,7.0
628500.0,3.0,630000.0,15.0
628000.0,123.0,630500.0,17.0
TimeStamp,2014-03-21D08:58:25.199896400
629500.0,16.0,629500.0,12.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:58:26.162886400
629500.0,16.0,629500.0,12.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:58:30.451846000
629500.0,16.0,629500.0,12.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:58:35.678786400
629500.0,16.0,629500.0,12.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:58:37.917766400
629500.0,16.0,629500.0,12.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:58:40.808736400
629500.0,16.0,629500.0,12.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:58:44.663696400
629500.0,16.0,629500.0,12.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:58:46.575676800
629500.0,16.0,629500.0,12.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:58:51.317636400
629500.0,16.0,629500.0,12.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:58:51.544630900
629500.0,16.0,629500.0,12.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:58:54.343606400
629500.0,16.0,629500.0,12.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:58:57.563570200
629500.0,16.0,629500.0,12.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:59:01.078536400
629500.0,16.0,629500.0,12.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:59:04.220506400
629500.0,16.0,629500.0,12.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:59:05.914486400
629500.0,16.0,629500.0,12.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:59:08.570461700
629500.0,16.0,629500.0,12.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:59:09.641446400
629500.0,16.0,629500.0,12.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:59:13.570412800
629500.0,16.0,629500.0,12.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:59:13.932406400
629500.0,16.0,629500.0,12.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:59:18.431366400
629500.0,16.0,629500.0,18.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:59:18.769356400
629500.0,16.0,629500.0,18.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:59:24.490306400
629500.0,16.0,629500.0,18.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:59:28.318266400
629500.0,16.0,629500.0,18.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:59:29.870246400
629500.0,16.0,629500.0,18.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:59:30.847236400
629500.0,16.0,629500.0,20.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D08:59:46.265086400
629500.0,16.0,629500.0,23.0
629000.0,1.0,630000.0,15.0
628500.0,3.0,630500.0,17.0
TimeStamp,2014-03-21D09:00:00.048946400
629000.0,1.0,629500.0,7.0
628500.0,3.0,630000.0,15.0
628000.0,124.0,630500.0,17.0
TimeStamp,2014-03-21D09:00:00.103946400
629000.0,1.0,629500.0,7.0
628500.0,3.0,630000.0,15.0
628000.0,124.0,630500.0,17.0
TimeStamp,2014-03-21D09:00:00.997936400
629000.0,1.0,629500.0,7.0
628500.0,3.0,630000.0,15.0
628000.0,134.0,630500.0,27.0
TimeStamp,2014-03-21D09:00:02.254926400
629000.0,1.0,629500.0,7.0
628500.0,3.0,630000.0,15.0
628000.0,134.0,630500.0,27.0
TimeStamp,2014-03-21D09:00:02.624926400
629000.0,1.0,629500.0,7.0
628500.0,3.0,630000.0,15.0
628000.0,134.0,630500.0,27.0
TimeStamp,2014-03-21D09:00:03.279916400
629000.0,2.0,629500.0,7.0
628500.0,3.0,630000.0,15.0
628000.0,135.0,630500.0,27.0
TimeStamp,2014-03-21D09:00:03.354916400
629000.0,2.0,629500.0,7.0
628500.0,3.0,630000.0,15.0
628000.0,136.0,630500.0,27.0
TimeStamp,2014-03-21D09:00:03.427916400
629000.0,2.0,629500.0,7.0
628500.0,3.0,630000.0,15.0
628000.0,137.0,630500.0,27.0
TimeStamp,2014-03-21D09:00:03.500916400
629000.0,3.0,629500.0,7.0
628500.0,3.0,630000.0,15.0
628000.0,137.0,630500.0,27.0
TimeStamp,2014-03-21D09:00:03.575916400
629000.0,5.0,629500.0,7.0
628500.0,3.0,630000.0,15.0
628000.0,137.0,630500.0,27.0
TimeStamp,2014-03-21D09:00:03.647915000
629000.0,5.0,629500.0,7.0
628500.0,3.0,630000.0,15.0
628000.0,138.0,630500.0,27.0
TimeStamp,2014-03-21D09:00:03.721907600
629000.0,5.0,629500.0,7.0
628500.0,3.0,630000.0,15.0
628000.0,138.0,630500.0,27.0
TimeStamp,2014-03-21D09:00:03.795906400
629000.0,5.0,629500.0,7.0
628500.0,3.0,630000.0,15.0
628000.0,138.0,630500.0,27.0
